0
5
6
6
6
6
6
7
7
7
7
8
8
8
9
10
10
11
11
11
11
11
12
12
13
13
13
14
15
15
17
18
18
18
18
21
24
24
25
25
26
28
29
31
32
32
32
35
37
38
39
39
39
39
40
40
41
41
42
42
42
43
43
45
46
46
46
46
46
47
47
47
47
47
47
48
48
48
48
48
48
48
48
48
48
48
48
49
49
49
49
49
49
49
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
